Coral,Treatment 1,Treatment 2,OTU,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,Kingdom,Phylum,Class,Order,Family,Genus,Trend
Porites,Macroalgae mimic,S punctatus,68bf6db30b65cec6f25986645cda4e72,78.63519083,-11.4523972,2.130794116,-5.374708477,7.67E-08,1.93E-06,d__Bacteria,Desulfobacterota,Desulfobulbia,Desulfobulbales,Desulfocapsaceae,Desulfopila,Higher in S punctatus
Porites,Turf mimic,Amansia,d25248861c7c63f65e565bf5d6a4acf5,83.93486074,-24.76579259,2.653792347,-9.332226998,1.04E-20,4.30E-18,d__Bacteria,Desulfobacterota,Desulfobulbia,Desulfobulbales,Desulfocapsaceae,Desulfopila,Higher in Amansia
Porites,Turf mimic,S nigricans,68bf6db30b65cec6f25986645cda4e72,78.63519083,6.554959731,2.113142725,3.10199574,0.001922207,0.017299865,d__Bacteria,Desulfobacterota,Desulfobulbia,Desulfobulbales,Desulfocapsaceae,Desulfopila,Higher in S nigricans
Porites,Turf mimic,S nigricans,3c01f9b486bdc78f8a3feac435f2ecfd,63.04894939,7.282290854,1.947363764,3.739563707,0.00018434,0.00252177,d__Bacteria,Desulfobacterota,Desulfobulbia,Desulfobulbales,Desulfocapsaceae,Desulfopila,Higher in S nigricans
Porites,Turf mimic,S nigricans,d25248861c7c63f65e565bf5d6a4acf5,83.93486074,24.03182754,2.653893422,9.055309959,1.36E-19,6.21E-18,d__Bacteria,Desulfobacterota,Desulfobulbia,Desulfobulbales,Desulfocapsaceae,Desulfopila,Higher in S nigricans
Porites,Turf mimic,S punctatus,3c01f9b486bdc78f8a3feac435f2ecfd,63.04894939,8.891299928,1.947109824,4.566409053,4.96E-06,8.30E-05,d__Bacteria,Desulfobacterota,Desulfobulbia,Desulfobulbales,Desulfocapsaceae,Desulfopila,Higher in S punctatus
Porites,Turf mimic,S punctatus,68bf6db30b65cec6f25986645cda4e72,78.63519083,9.375910344,2.112684489,4.437913182,9.08E-06,0.000140795,d__Bacteria,Desulfobacterota,Desulfobulbia,Desulfobulbales,Desulfocapsaceae,Desulfopila,Higher in S punctatus
Porites,Turf mimic,S punctatus,d25248861c7c63f65e565bf5d6a4acf5,83.93486074,26.78816124,2.653509827,10.09536915,5.79E-24,4.13E-22,d__Bacteria,Desulfobacterota,Desulfobulbia,Desulfobulbales,Desulfocapsaceae,Desulfopila,Higher in S punctatus
Porites,Turf mimic,S punctatus,1bc00f27703ef094a0351523d390078b,3.195171311,29.74722482,5.372640406,5.53679803,3.08E-08,6.46E-07,d__Bacteria,Desulfobacterota,Desulfobulbia,Desulfobulbales,Desulfocapsaceae,Desulfopila,Higher in S punctatus
Porites,Amansia,Sargassum,d25248861c7c63f65e565bf5d6a4acf5,83.93486074,-25.17993603,2.653792347,-9.488284212,2.35E-21,4.36E-19,d__Bacteria,Desulfobacterota,Desulfobulbia,Desulfobulbales,Desulfocapsaceae,Desulfopila,Higher in Amansia
Porites,Amansia,Sargassum,1bc00f27703ef094a0351523d390078b,3.195171311,19.73104959,5.373299608,3.672054609,0.000240608,0.00471673,d__Bacteria,Desulfobacterota,Desulfobulbia,Desulfobulbales,Desulfocapsaceae,Desulfopila,Higher in Sargassum
Porites,Amansia,S punctatus,1bc00f27703ef094a0351523d390078b,3.195171311,20.45861731,5.372324841,3.808149716,0.00014001,0.003302655,d__Bacteria,Desulfobacterota,Desulfobulbia,Desulfobulbales,Desulfocapsaceae,Desulfopila,Higher in S punctatus
Porites,Sargassum,S nigricans,d25248861c7c63f65e565bf5d6a4acf5,83.93486074,-24.44597098,2.653893422,-9.21136123,3.22E-20,3.41E-18,d__Bacteria,Desulfobacterota,Desulfobulbia,Desulfobulbales,Desulfocapsaceae,Desulfopila,Higher in S nigricans
Porites,Sargassum,S nigricans,3c01f9b486bdc78f8a3feac435f2ecfd,63.04894939,-6.532608905,1.916184632,-3.409175085,0.000651596,0.011511537,d__Bacteria,Desulfobacterota,Desulfobulbia,Desulfobulbales,Desulfocapsaceae,Desulfopila,Higher in S nigricans
Porites,Sargassum,S nigricans,1bc00f27703ef094a0351523d390078b,3.195171311,29.22071127,5.373615173,5.437812408,5.39E-08,2.00E-06,d__Bacteria,Desulfobacterota,Desulfobulbia,Desulfobulbales,Desulfocapsaceae,Desulfopila,Higher in Sargassum
Porites,Sargassum,S punctatus,d25248861c7c63f65e565bf5d6a4acf5,83.93486074,-27.20230468,2.653509827,-10.25144298,1.17E-24,2.50E-22,d__Bacteria,Desulfobacterota,Desulfobulbia,Desulfobulbales,Desulfocapsaceae,Desulfopila,Higher in S punctatus
Porites,Sargassum,S punctatus,3c01f9b486bdc78f8a3feac435f2ecfd,63.04894939,-8.141617979,1.91592656,-4.249441576,2.14E-05,0.000593138,d__Bacteria,Desulfobacterota,Desulfobulbia,Desulfobulbales,Desulfocapsaceae,Desulfopila,Higher in S punctatus
Porites,Sargassum,S punctatus,68bf6db30b65cec6f25986645cda4e72,78.63519083,-6.828401102,2.058499632,-3.317173827,0.00090933,0.019029398,d__Bacteria,Desulfobacterota,Desulfobulbia,Desulfobulbales,Desulfocapsaceae,Desulfopila,Higher in S punctatus
Porites,S nigricans,S punctatus,1bc00f27703ef094a0351523d390078b,3.195171311,29.94827899,5.372640406,5.574219885,2.49E-08,1.05E-06,d__Bacteria,Desulfobacterota,Desulfobulbia,Desulfobulbales,Desulfocapsaceae,Desulfopila,Higher in S nigricans
Porites,Empty,Turf mimic,579a46ecc6886d2b37d931c3f078dd7e,8.179821155,-28.95217575,3.429943694,-8.441006131,3.15E-17,3.06E-15,d__Bacteria,Desulfobacterota,Desulfobacteria,Desulfobacterales,Desulfobacteraceae,Desulfotignum,Higher in Turf mimic
Porites,Empty,S nigricans,579a46ecc6886d2b37d931c3f078dd7e,8.179821155,-31.15956814,3.421862502,-9.106025775,8.55E-20,3.65E-18,d__Bacteria,Desulfobacterota,Desulfobacteria,Desulfobacterales,Desulfobacteraceae,Desulfotignum,Higher in S nigricans
Porites,Empty,S punctatus,579a46ecc6886d2b37d931c3f078dd7e,8.179821155,-32.62836714,3.420906877,-9.537929067,1.46E-21,8.02E-20,d__Bacteria,Desulfobacterota,Desulfobacteria,Desulfobacterales,Desulfobacteraceae,Desulfotignum,Higher in S punctatus
Porites,Macroalgae mimic,Turf mimic,579a46ecc6886d2b37d931c3f078dd7e,8.179821155,30.7610098,3.429943694,8.968371653,3.01E-19,1.06E-17,d__Bacteria,Desulfobacterota,Desulfobacteria,Desulfobacterales,Desulfobacteraceae,Desulfotignum,Higher in Macroalgae mimic
Porites,Macroalgae mimic,Amansia,579a46ecc6886d2b37d931c3f078dd7e,8.179821155,-12.87946345,3.470596823,-3.711022657,0.000206424,0.003922049,d__Bacteria,Desulfobacterota,Desulfobacteria,Desulfobacterales,Desulfobacteraceae,Desulfotignum,Higher in Amansia
Porites,Macroalgae mimic,S nigricans,579a46ecc6886d2b37d931c3f078dd7e,8.179821155,-32.96840219,3.421862502,-9.634636743,5.71E-22,3.03E-20,d__Bacteria,Desulfobacterota,Desulfobacteria,Desulfobacterales,Desulfobacteraceae,Desulfotignum,Higher in S nigricans
Porites,Macroalgae mimic,S punctatus,579a46ecc6886d2b37d931c3f078dd7e,8.179821155,-34.43720119,3.420906877,-10.0666877,7.75E-24,5.84E-22,d__Bacteria,Desulfobacterota,Desulfobacteria,Desulfobacterales,Desulfobacteraceae,Desulfotignum,Higher in S punctatus
Porites,Turf mimic,Amansia,579a46ecc6886d2b37d931c3f078dd7e,8.179821155,17.88154635,3.429860079,5.213491496,1.85E-07,1.40E-05,d__Bacteria,Desulfobacterota,Desulfobacteria,Desulfobacterales,Desulfobacteraceae,Desulfotignum,Higher in Turf mimic
Porites,Turf mimic,Sargassum,579a46ecc6886d2b37d931c3f078dd7e,8.179821155,30.297831,3.429943694,8.833331885,1.02E-18,4.04E-17,d__Bacteria,Desulfobacterota,Desulfobacteria,Desulfobacterales,Desulfobacteraceae,Desulfotignum,Higher in turf mimic
Porites,Amansia,S nigricans,579a46ecc6886d2b37d931c3f078dd7e,8.179821155,-20.08893875,3.421778884,-5.870904996,4.33E-09,2.49E-07,d__Bacteria,Desulfobacterota,Desulfobacteria,Desulfobacterales,Desulfobacteraceae,Desulfotignum,Higher in S nigricans
Porites,Amansia,S punctatus,579a46ecc6886d2b37d931c3f078dd7e,8.179821155,21.55773775,3.420823259,6.301915098,2.94E-10,1.95E-08,d__Bacteria,Desulfobacterota,Desulfobacteria,Desulfobacterales,Desulfobacteraceae,Desulfotignum,Higher in S punctatus
Porites,Sargassum,S nigricans,579a46ecc6886d2b37d931c3f078dd7e,8.179821155,-32.50522339,3.421862502,-9.49927806,2.11E-21,2.61E-19,d__Bacteria,Desulfobacterota,Desulfobacteria,Desulfobacterales,Desulfobacteraceae,Desulfotignum,Higher in S nigricans
Porites,Sargassum,S punctatus,579a46ecc6886d2b37d931c3f078dd7e,8.179821155,-33.97402239,3.420906877,-9.931291206,3.04E-23,5.22E-21,d__Bacteria,Desulfobacterota,Desulfobacteria,Desulfobacterales,Desulfobacteraceae,Desulfotignum,Higher in S punctatus
Porites,Empty,Macroalgae mimic,06bf485c92f0550dadf54e11d46599a3,12.64981421,-36.53362893,2.857251829,-12.78628245,1.96E-37,2.79E-35,d__Bacteria,Desulfobacterota,Desulfovibrionia,Desulfovibrionales,Desulfovibrionaceae,Desulfovibrio,Higher Macroalgae mimic
Porites,Empty,Macroalgae mimic,8a4ffe4d3447e4bc742b57b62b5f7c0d,42.80605416,-34.91506671,2.729835764,-12.79017118,1.86E-37,2.79E-35,d__Bacteria,Desulfobacterota,Desulfovibrionia,Desulfovibrionales,Desulfovibrionaceae,Desulfovibrio,Higher Macroalgae mimic
Porites,Empty,Macroalgae mimic,b5f9820df952e67128daefcee1da4c0f,94.7439183,-7.59952608,2.265049027,-3.355126529,0.000793287,0.012498042,d__Bacteria,Desulfobacterota,Desulfovibrionia,Desulfovibrionales,Desulfovibrionaceae,Desulfovibrio,Higher Macroalgae mimic
Porites,Empty,Macroalgae mimic,1ae5f385aeadf056c826d212a89ac62c,96.09031927,-5.482116085,1.761508147,-3.11217186,0.001857163,0.024521436,d__Bacteria,Desulfobacterota,Desulfovibrionia,Desulfovibrionales,Desulfovibrionaceae,Desulfovibrio,Higher Macroalgae mimic
Porites,Empty,Macroalgae mimic,9365d60185cd9fb35f5773acf9dc4590,8.049449785,45.1127465,3.483562375,12.95017618,2.34E-38,5.57E-36,d__Bacteria,Desulfobacterota,Desulfovibrionia,Desulfovibrionales,Desulfovibrionaceae,Desulfovibrio,Higher in Empty
Porites,Empty,Turf mimic,584c0f0a8552d3343b0b849e6ca556d2,14.88891968,-22.5716367,2.614786013,-8.63230742,6.01E-18,7.32E-16,d__Bacteria,Desulfobacterota,Desulfovibrionia,Desulfovibrionales,Desulfovibrionaceae,Desulfovibrio,Higher in Turf mimic
Porites,Empty,Amansia,584c0f0a8552d3343b0b849e6ca556d2,14.88891968,-18.0627156,2.654318238,-6.805030138,1.01E-11,9.74E-10,d__Bacteria,Desulfobacterota,Desulfovibrionia,Desulfovibrionales,Desulfovibrionaceae,Desulfovibrio,Higher in Amansia
Porites,Empty,Amansia,8a4ffe4d3447e4bc742b57b62b5f7c0d,42.80605416,-16.57085857,2.786528172,-5.946775898,2.73E-09,1.76E-07,d__Bacteria,Desulfobacterota,Desulfovibrionia,Desulfovibrionales,Desulfovibrionaceae,Desulfovibrio,Higher in Amansia
Porites,Empty,Amansia,9365d60185cd9fb35f5773acf9dc4590,8.049449785,20.99324279,3.48347424,6.026524482,1.68E-09,1.17E-07,d__Bacteria,Desulfobacterota,Desulfovibrionia,Desulfovibrionales,Desulfovibrionaceae,Desulfovibrio,Higher in Empty
Porites,Empty,Sargassum,06bf485c92f0550dadf54e11d46599a3,12.64981421,-38.27730895,2.8549895,-13.40716278,5.49E-41,1.30E-38,d__Bacteria,Desulfobacterota,Desulfovibrionia,Desulfovibrionales,Desulfovibrionaceae,Desulfovibrio,Higher in Sargassum
Porites,Empty,Sargassum,8a4ffe4d3447e4bc742b57b62b5f7c0d,42.80605416,-34.10645974,2.735698713,-12.46718419,1.13E-35,2.01E-33,d__Bacteria,Desulfobacterota,Desulfovibrionia,Desulfovibrionales,Desulfovibrionaceae,Desulfovibrio,Higher in Sargassum
Porites,Empty,Sargassum,584c0f0a8552d3343b0b849e6ca556d2,14.88891968,-20.30597235,2.620674086,-7.748377589,9.31E-15,3.02E-13,d__Bacteria,Desulfobacterota,Desulfovibrionia,Desulfovibrionales,Desulfovibrionaceae,Desulfovibrio,Higher in Sargassum
Porites,Empty,Sargassum,b5f9820df952e67128daefcee1da4c0f,94.7439183,-6.317184491,2.265227601,-2.788763694,0.005290965,0.048364851,d__Bacteria,Desulfobacterota,Desulfovibrionia,Desulfovibrionales,Desulfovibrionaceae,Desulfovibrio,Higher in Sargassum
Porites,Empty,S nigricans,8a4ffe4d3447e4bc742b57b62b5f7c0d,42.80605416,-40.65788937,2.723724063,-14.92731585,2.19E-50,1.50E-47,d__Bacteria,Desulfobacterota,Desulfovibrionia,Desulfovibrionales,Desulfovibrionaceae,Desulfovibrio,Higher in S nigricans
Porites,Empty,S nigricans,06bf485c92f0550dadf54e11d46599a3,12.64981421,-38.55330684,2.854631552,-13.50552817,1.45E-41,3.31E-39,d__Bacteria,Desulfobacterota,Desulfovibrionia,Desulfovibrionales,Desulfovibrionaceae,Desulfovibrio,Higher in S nigricans
Porites,Empty,S nigricans,584c0f0a8552d3343b0b849e6ca556d2,14.88891968,-24.16520745,2.613408671,-9.24662404,2.32E-20,1.06E-18,d__Bacteria,Desulfobacterota,Desulfovibrionia,Desulfovibrionales,Desulfovibrionaceae,Desulfovibrio,Higher in S nigricans
Porites,Empty,S nigricans,b5f9820df952e67128daefcee1da4c0f,94.7439183,-6.132538365,2.265210185,-2.707271231,0.006783881,0.049894349,d__Bacteria,Desulfobacterota,Desulfovibrionia,Desulfovibrionales,Desulfovibrionaceae,Desulfovibrio,Higher in S nigricans
Porites,Empty,S nigricans,1ae5f385aeadf056c826d212a89ac62c,96.09031927,-5.216834644,1.761533213,-2.961530675,0.00306114,0.026843843,d__Bacteria,Desulfobacterota,Desulfovibrionia,Desulfovibrionales,Desulfovibrionaceae,Desulfovibrio,Higher in S nigricans
Porites,Empty,S punctatus,8a4ffe4d3447e4bc742b57b62b5f7c0d,42.80605416,-37.79166363,2.724418413,-13.87146095,9.43E-44,2.42E-41,d__Bacteria,Desulfobacterota,Desulfovibrionia,Desulfovibrionales,Desulfovibrionaceae,Desulfovibrio,Higher in S punctatus
Porites,Empty,S punctatus,06bf485c92f0550dadf54e11d46599a3,12.64981421,-37.61876588,2.855373021,-13.17472905,1.23E-39,1.89E-37,d__Bacteria,Desulfobacterota,Desulfovibrionia,Desulfovibrionales,Desulfovibrionaceae,Desulfovibrio,Higher in S punctatus
Porites,Empty,S punctatus,584c0f0a8552d3343b0b849e6ca556d2,14.88891968,-21.73908001,2.615397803,-8.311959271,9.41E-17,4.54E-15,d__Bacteria,Desulfobacterota,Desulfovibrionia,Desulfovibrionales,Desulfovibrionaceae,Desulfovibrio,Higher in S punctatus
Porites,Empty,S punctatus,1ae5f385aeadf056c826d212a89ac62c,96.09031927,-4.882928871,1.761612202,-2.77185232,0.005573832,0.048834367,d__Bacteria,Desulfobacterota,Desulfovibrionia,Desulfovibrionales,Desulfovibrionaceae,Desulfovibrio,Higher in S punctatus
Porites,Macroalgae mimic,Turf mimic,06bf485c92f0550dadf54e11d46599a3,12.64981421,-36.84012718,2.857251829,-12.89355275,4.89E-38,4.87E-36,d__Bacteria,Desulfobacterota,Desulfovibrionia,Desulfovibrionales,Desulfovibrionaceae,Desulfovibrio,Higher in Macroalgae mimic
Porites,Macroalgae mimic,Turf mimic,8a4ffe4d3447e4bc742b57b62b5f7c0d,42.80605416,-35.26144268,2.729835764,-12.91705646,3.61E-38,4.31E-36,d__Bacteria,Desulfobacterota,Desulfovibrionia,Desulfovibrionales,Desulfovibrionaceae,Desulfovibrio,Higher in Macroalgae mimic
Porites,Macroalgae mimic,Turf mimic,8cb2962d57f05969fe57232c72bbe5da,166.5391097,-7.071232746,2.095956155,-3.373750319,0.000741516,0.011067125,d__Bacteria,Desulfobacterota,Desulfovibrionia,Desulfovibrionales,Desulfovibrionaceae,Desulfovibrio,Higher in Macroalgae mimic
Porites,Macroalgae mimic,Turf mimic,b5f9820df952e67128daefcee1da4c0f,94.7439183,-6.955696237,2.252340411,-3.088208249,0.002013673,0.026133974,d__Bacteria,Desulfobacterota,Desulfovibrionia,Desulfovibrionales,Desulfovibrionaceae,Desulfovibrio,Higher in Macroalgae mimic
Porites,Macroalgae mimic,Turf mimic,584c0f0a8552d3343b0b849e6ca556d2,14.88891968,23.47297379,2.614786013,8.977015201,2.78E-19,1.04E-17,d__Bacteria,Desulfobacterota,Desulfovibrionia,Desulfovibrionales,Desulfovibrionaceae,Desulfovibrio,Higher in Macroalgae mimic
Porites,Macroalgae mimic,Turf mimic,9365d60185cd9fb35f5773acf9dc4590,8.049449785,38.91777314,3.529322757,11.02698048,2.83E-28,1.69E-26,d__Bacteria,Desulfobacterota,Desulfovibrionia,Desulfovibrionales,Desulfovibrionaceae,Desulfovibrio,Higher in Macroalgae mimic
Porites,Macroalgae mimic,Amansia,584c0f0a8552d3343b0b849e6ca556d2,14.88891968,-18.96405269,2.654318238,-7.144603996,9.03E-13,4.12E-11,d__Bacteria,Desulfobacterota,Desulfovibrionia,Desulfovibrionales,Desulfovibrionaceae,Desulfovibrio,Higher in Amansia
Porites,Macroalgae mimic,Amansia,b5f9820df952e67128daefcee1da4c0f,94.7439183,7.299743356,2.257442155,3.233634732,0.001222257,0.019442409,d__Bacteria,Desulfobacterota,Desulfovibrionia,Desulfovibrionales,Desulfovibrionaceae,Desulfovibrio,Higher in Macroalgae mimic
Porites,Macroalgae mimic,Amansia,8a4ffe4d3447e4bc742b57b62b5f7c0d,42.80605416,18.34420814,2.729792481,6.720000978,1.82E-11,7.31E-10,d__Bacteria,Desulfobacterota,Desulfovibrionia,Desulfovibrionales,Desulfovibrionaceae,Desulfovibrio,Higher in Macroalgae mimic
Porites,Macroalgae mimic,Amansia,06bf485c92f0550dadf54e11d46599a3,12.64981421,18.95637454,2.857202333,6.63459298,3.25E-11,1.24E-09,d__Bacteria,Desulfobacterota,Desulfovibrionia,Desulfovibrionales,Desulfovibrionaceae,Desulfovibrio,Higher in Macroalgae mimic
Porites,Macroalgae mimic,Sargassum,9365d60185cd9fb35f5773acf9dc4590,8.049449785,-41.57419362,3.490900002,-11.90930522,1.06E-32,2.12E-30,d__Bacteria,Desulfobacterota,Desulfovibrionia,Desulfovibrionales,Desulfovibrionaceae,Desulfovibrio,Higher in Sargassum
Porites,Macroalgae mimic,Sargassum,584c0f0a8552d3343b0b849e6ca556d2,14.88891968,-21.20730944,2.620674086,-8.092310889,5.85E-16,3.90E-14,d__Bacteria,Desulfobacterota,Desulfovibrionia,Desulfovibrionales,Desulfovibrionaceae,Desulfovibrio,Higher in Sargassum
Porites,Macroalgae mimic,S nigricans,9365d60185cd9fb35f5773acf9dc4590,8.049449785,-43.71765088,3.484187555,-12.54744476,4.11E-36,5.08E-34,d__Bacteria,Desulfobacterota,Desulfovibrionia,Desulfovibrionales,Desulfovibrionaceae,Desulfovibrio,Higher in S nigricans
Porites,Macroalgae mimic,S nigricans,584c0f0a8552d3343b0b849e6ca556d2,14.88891968,-25.06654453,2.613408671,-9.591513492,8.68E-22,4.29E-20,d__Bacteria,Desulfobacterota,Desulfovibrionia,Desulfovibrionales,Desulfovibrionaceae,Desulfovibrio,Higher in S nigricans
Porites,Macroalgae mimic,S punctatus,9365d60185cd9fb35f5773acf9dc4590,8.049449785,-41.15557897,3.492014665,-11.78562604,4.63E-32,7.68E-30,d__Bacteria,Desulfobacterota,Desulfovibrionia,Desulfovibrionales,Desulfovibrionaceae,Desulfovibrio,Higher in S punctatus
Porites,Macroalgae mimic,S punctatus,584c0f0a8552d3343b0b849e6ca556d2,14.88891968,-22.6404171,2.615397803,-8.656586419,4.86E-18,2.52E-16,d__Bacteria,Desulfobacterota,Desulfovibrionia,Desulfovibrionales,Desulfovibrionaceae,Desulfovibrio,Higher in S punctatus
Porites,Turf mimic,Amansia,8a4ffe4d3447e4bc742b57b62b5f7c0d,42.80605416,-16.91723454,2.786528172,-6.071079673,1.27E-09,1.32E-07,d__Bacteria,Desulfobacterota,Desulfovibrionia,Desulfovibrionales,Desulfovibrionaceae,Desulfovibrio,Higher in Amansia
Porites,Turf mimic,Amansia,9365d60185cd9fb35f5773acf9dc4590,8.049449785,14.79826944,3.529234631,4.193053448,2.75E-05,1.14E-03,d__Bacteria,Desulfobacterota,Desulfovibrionia,Desulfovibrionales,Desulfovibrionaceae,Desulfovibrio,Higher in Turf mimic
Porites,Turf mimic,Sargassum,06bf485c92f0550dadf54e11d46599a3,12.64981421,-38.5838072,2.8549895,-13.51451808,1.28E-41,2.56E-39,d__Bacteria,Desulfobacterota,Desulfovibrionia,Desulfovibrionales,Desulfovibrionaceae,Desulfovibrio,Higher in Sargassum
Porites,Turf mimic,Sargassum,8a4ffe4d3447e4bc742b57b62b5f7c0d,42.80605416,-34.4528357,2.735698713,-12.59379753,2.28E-36,2.73E-34,d__Bacteria,Desulfobacterota,Desulfovibrionia,Desulfovibrionales,Desulfovibrionaceae,Desulfovibrio,Higher in Sargassum
Porites,Turf mimic,Sargassum,8cb2962d57f05969fe57232c72bbe5da,166.5391097,-7.989073532,2.095887741,-3.811785037,0.000137967,0.0022613,d__Bacteria,Desulfobacterota,Desulfovibrionia,Desulfovibrionales,Desulfovibrionaceae,Desulfovibrio,Higher in Sargassum
Porites,Turf mimic,S nigricans,8cb2962d57f05969fe57232c72bbe5da,166.5391097,6.618224144,2.095998947,3.157551274,0.001591003,0.015114524,d__Bacteria,Desulfobacterota,Desulfovibrionia,Desulfovibrionales,Desulfovibrionaceae,Desulfovibrio,Higher in S nigricans
Porites,Turf mimic,S nigricans,06bf485c92f0550dadf54e11d46599a3,12.64981421,38.8598051,2.854631552,13.61289693,3.36E-42,5.74E-40,d__Bacteria,Desulfobacterota,Desulfovibrionia,Desulfovibrionales,Desulfovibrionaceae,Desulfovibrio,Higher in S nigricans
Porites,Turf mimic,S nigricans,8a4ffe4d3447e4bc742b57b62b5f7c0d,42.80605416,41.00426534,2.723724063,15.05448584,3.23E-51,9.66E-49,d__Bacteria,Desulfobacterota,Desulfovibrionia,Desulfovibrionales,Desulfovibrionaceae,Desulfovibrio,Higher in S nigricans
Porites,Turf mimic,S punctatus,8cb2962d57f05969fe57232c72bbe5da,166.5391097,7.452380897,2.095910483,3.555677096,0.000377007,0.004480099,d__Bacteria,Desulfobacterota,Desulfovibrionia,Desulfovibrionales,Desulfovibrionaceae,Desulfovibrio,Higher in S punctatus
Porites,Turf mimic,S punctatus,06bf485c92f0550dadf54e11d46599a3,12.64981421,37.92526413,2.855373021,13.28206993,2.94E-40,5.24E-38,d__Bacteria,Desulfobacterota,Desulfovibrionia,Desulfovibrionales,Desulfovibrionaceae,Desulfovibrio,Higher in S punctatus
Porites,Turf mimic,S punctatus,8a4ffe4d3447e4bc742b57b62b5f7c0d,42.80605416,38.1380396,2.724418413,13.99859853,1.59E-44,3.78E-42,d__Bacteria,Desulfobacterota,Desulfovibrionia,Desulfovibrionales,Desulfovibrionaceae,Desulfovibrio,Higher in S punctatus
Porites,Amansia,Sargassum,8cb2962d57f05969fe57232c72bbe5da,166.5391097,6.344708962,2.077098133,3.05460241,0.002253591,0.033083795,d__Bacteria,Desulfobacterota,Desulfovibrionia,Desulfovibrionales,Desulfovibrionaceae,Desulfovibrio,Higher in Sargassum
Porites,Amansia,Sargassum,9365d60185cd9fb35f5773acf9dc4590,8.049449785,17.45468992,3.49081187,5.000180637,5.73E-07,1.85E-05,d__Bacteria,Desulfobacterota,Desulfovibrionia,Desulfovibrionales,Desulfovibrionaceae,Desulfovibrio,Higher in Sargassum
Porites,Amansia,Sargassum,8a4ffe4d3447e4bc742b57b62b5f7c0d,42.80605416,17.53560116,2.735655432,6.41001822,1.46E-10,7.10E-09,d__Bacteria,Desulfobacterota,Desulfovibrionia,Desulfovibrionales,Desulfovibrionaceae,Desulfovibrio,Higher in Sargassum
Porites,Amansia,Sargassum,06bf485c92f0550dadf54e11d46599a3,12.64981421,20.70005457,2.854940003,7.250609311,4.15E-13,3.42E-11,d__Bacteria,Desulfobacterota,Desulfovibrionia,Desulfovibrionales,Desulfovibrionaceae,Desulfovibrio,Higher in Sargassum
Porites,Amansia,S nigricans,8a4ffe4d3447e4bc742b57b62b5f7c0d,42.80605416,-24.08703079,2.723680777,-8.843558685,9.27E-19,2.66E-16,d__Bacteria,Desulfobacterota,Desulfovibrionia,Desulfovibrionales,Desulfovibrionaceae,Desulfovibrio,Higher in S nigricans
Porites,Amansia,S nigricans,06bf485c92f0550dadf54e11d46599a3,12.64981421,-20.97605246,2.854582055,-7.348204415,2.01E-13,2.10E-11,d__Bacteria,Desulfobacterota,Desulfovibrionia,Desulfovibrionales,Desulfovibrionaceae,Desulfovibrio,Higher in S nigricans
Porites,Amansia,S nigricans,9365d60185cd9fb35f5773acf9dc4590,8.049449785,-19.59814717,3.484099421,-5.625025237,1.85E-08,1.01E-06,d__Bacteria,Desulfobacterota,Desulfovibrionia,Desulfovibrionales,Desulfovibrionaceae,Desulfovibrio,Higher in S nigricans
Porites,Amansia,S punctatus,9365d60185cd9fb35f5773acf9dc4590,8.049449785,17.03607526,3.491926532,4.878703806,1.07E-06,3.78E-05,d__Bacteria,Desulfobacterota,Desulfovibrionia,Desulfovibrionales,Desulfovibrionaceae,Desulfovibrio,Higher in S punctatus
Porites,Amansia,S punctatus,06bf485c92f0550dadf54e11d46599a3,12.64981421,20.0415115,2.855323524,7.018998488,2.23E-12,2.37E-10,d__Bacteria,Desulfobacterota,Desulfovibrionia,Desulfovibrionales,Desulfovibrionaceae,Desulfovibrio,Higher in S punctatus
Porites,Amansia,S punctatus,8a4ffe4d3447e4bc742b57b62b5f7c0d,42.80605416,21.22080506,2.724375128,7.789237552,6.74E-15,1.79E-12,d__Bacteria,Desulfobacterota,Desulfovibrionia,Desulfovibrionales,Desulfovibrionaceae,Desulfovibrio,Higher in S punctatus
Porites,Empty,Macroalgae mimic,fcd15b6f509e5a8cd3c3b6daa5dbf0ce,190.724561,-6.46380689,1.986764709,-3.253433515,0.001140194,0.016282614,d__Bacteria,Desulfobacterota,Desulfovibrionia,Desulfovibrionales,Desulfovibrionaceae,Desulfovibrionaceae,Higher Macroalgae mimic
Porites,Empty,Sargassum,fcd15b6f509e5a8cd3c3b6daa5dbf0ce,190.724561,-7.799617802,1.986685042,-3.925945803,8.64E-05,0.001710994,d__Bacteria,Desulfobacterota,Desulfovibrionia,Desulfovibrionales,Desulfovibrionaceae,Desulfovibrionaceae,Higher in Sargassum
Porites,Empty,Turf mimic,4031f26642a8cb61c100da4ebc819776,93.4096193,-2.580730607,0.79332156,-3.253070052,0.001141653,0.037464427,d__Bacteria,Bacteroidota,Bacteroidia,Flavobacteriales,Flavobacteriaceae,Dokdonia,Higher in Turf mimic
Porites,Macroalgae mimic,S nigricans,4031f26642a8cb61c100da4ebc819776,93.4096193,2.245824677,0.797492524,2.8161075,0.00486094,0.046841784,d__Bacteria,Bacteroidota,Bacteroidia,Flavobacteriales,Flavobacteriaceae,Dokdonia,Higher in Macroalgae mimic
